iteration=4, K=1, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.615780
iteration=4, K=2, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.530017
iteration=4, K=2, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.554031
iteration=4, K=2, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.493997
iteration=4, K=2, weight=0.000000, tolerance=0.100000, penalty=30, testing accuracy=0.542024
iteration=4, K=2, weight=0.000000, tolerance=0.100000, penalty=40, testing accuracy=0.554031
iteration=4, K=2, weight=0.000000, tolerance=0.001000, penalty=1, testing accuracy=0.516295
iteration=4, K=2, weight=0.000000, tolerance=0.001000, penalty=10, testing accuracy=0.543739
iteration=4, K=2, weight=0.000000, tolerance=0.001000, penalty=20, testing accuracy=0.579760
iteration=4, K=2, weight=0.000000, tolerance=0.001000, penalty=30, testing accuracy=0.614065
iteration=4, K=2, weight=0.000000, tolerance=0.001000, penalty=40, testing accuracy=0.463122
iteration=4, K=2, weight=0.000000, tolerance=0.000010, penalty=1, testing accuracy=0.506003
iteration=4, K=2, weight=0.000000, tolerance=0.000010, penalty=10, testing accuracy=0.511149
iteration=4, K=2, weight=0.000000, tolerance=0.000010, penalty=20, testing accuracy=0.507719
iteration=4, K=2, weight=0.000000, tolerance=0.000010, penalty=30, testing accuracy=0.581475
iteration=4, K=2, weight=0.000000, tolerance=0.000010, penalty=40, testing accuracy=0.547170
iteration=4, K=2, weight=2.000000, tolerance=0.100000, penalty=1, testing accuracy=0.600343
iteration=4, K=2, weight=2.000000, tolerance=0.100000, penalty=10, testing accuracy=0.559177
iteration=4, K=2, weight=2.000000, tolerance=0.100000, penalty=20, testing accuracy=0.591767
iteration=4, K=2, weight=2.000000, tolerance=0.100000, penalty=30, testing accuracy=0.542024
iteration=4, K=2, weight=2.000000, tolerance=0.100000, penalty=40, testing accuracy=0.555746
iteration=4, K=2, weight=2.000000, tolerance=0.001000, penalty=1, testing accuracy=0.600343
iteration=4, K=2, weight=2.000000, tolerance=0.001000, penalty=10, testing accuracy=0.566038
iteration=4, K=2, weight=2.000000, tolerance=0.001000, penalty=20, testing accuracy=0.566038
iteration=4, K=2, weight=2.000000, tolerance=0.001000, penalty=30, testing accuracy=0.608919
iteration=4, K=2, weight=2.000000, tolerance=0.001000, penalty=40, testing accuracy=0.588336
iteration=4, K=2, weight=2.000000, tolerance=0.000010, penalty=1, testing accuracy=0.596913
iteration=4, K=2, weight=2.000000, tolerance=0.000010, penalty=10, testing accuracy=0.578045
iteration=4, K=2, weight=2.000000, tolerance=0.000010, penalty=20, testing accuracy=0.603774
iteration=4, K=2, weight=2.000000, tolerance=0.000010, penalty=30, testing accuracy=0.615780
iteration=4, K=2, weight=2.000000, tolerance=0.000010, penalty=40, testing accuracy=0.480274
iteration=4, K=2, weight=4.000000, tolerance=0.100000, penalty=1, testing accuracy=0.602058
iteration=4, K=2, weight=4.000000, tolerance=0.100000, penalty=10, testing accuracy=0.560892
iteration=4, K=2, weight=4.000000, tolerance=0.100000, penalty=20, testing accuracy=0.569468
iteration=4, K=2, weight=4.000000, tolerance=0.100000, penalty=30, testing accuracy=0.552316
iteration=4, K=2, weight=4.000000, tolerance=0.100000, penalty=40, testing accuracy=0.619211
iteration=4, K=2, weight=4.000000, tolerance=0.001000, penalty=1, testing accuracy=0.596913
iteration=4, K=2, weight=4.000000, tolerance=0.001000, penalty=10, testing accuracy=0.584906
iteration=4, K=2, weight=4.000000, tolerance=0.001000, penalty=20, testing accuracy=0.607204
iteration=4, K=2, weight=4.000000, tolerance=0.001000, penalty=30, testing accuracy=0.579760
iteration=4, K=2, weight=4.000000, tolerance=0.001000, penalty=40, testing accuracy=0.566038
iteration=4, K=2, weight=4.000000, tolerance=0.000010, penalty=1, testing accuracy=0.602058
iteration=4, K=2, weight=4.000000, tolerance=0.000010, penalty=10, testing accuracy=0.574614
iteration=4, K=2, weight=4.000000, tolerance=0.000010, penalty=20, testing accuracy=0.567753
iteration=4, K=2, weight=4.000000, tolerance=0.000010, penalty=30, testing accuracy=0.571184
iteration=4, K=2, weight=4.000000, tolerance=0.000010, penalty=40, testing accuracy=0.540309
iteration=4, K=2, weight=6.000000, tolerance=0.100000, penalty=1, testing accuracy=0.584906
iteration=4, K=2, weight=6.000000, tolerance=0.100000, penalty=10, testing accuracy=0.557461
iteration=4, K=2, weight=6.000000, tolerance=0.100000, penalty=20, testing accuracy=0.566038
iteration=4, K=2, weight=6.000000, tolerance=0.100000, penalty=30, testing accuracy=0.514580
iteration=4, K=2, weight=6.000000, tolerance=0.100000, penalty=40, testing accuracy=0.547170
iteration=4, K=2, weight=6.000000, tolerance=0.001000, penalty=1, testing accuracy=0.583190
iteration=4, K=2, weight=6.000000, tolerance=0.001000, penalty=10, testing accuracy=0.572899
iteration=4, K=2, weight=6.000000, tolerance=0.001000, penalty=20, testing accuracy=0.548885
iteration=4, K=2, weight=6.000000, tolerance=0.001000, penalty=30, testing accuracy=0.548885
iteration=4, K=2, weight=6.000000, tolerance=0.001000, penalty=40, testing accuracy=0.571184
iteration=4, K=2, weight=6.000000, tolerance=0.000010, penalty=1, testing accuracy=0.583190
iteration=4, K=2, weight=6.000000, tolerance=0.000010, penalty=10, testing accuracy=0.566038
iteration=4, K=2, weight=6.000000, tolerance=0.000010, penalty=20, testing accuracy=0.605489
iteration=4, K=2, weight=6.000000, tolerance=0.000010, penalty=30, testing accuracy=0.555746
iteration=4, K=2, weight=6.000000, tolerance=0.000010, penalty=40, testing accuracy=0.543739
iteration=4, K=2, weight=8.000000, tolerance=0.100000, penalty=1, testing accuracy=0.584906
iteration=4, K=2, weight=8.000000, tolerance=0.100000, penalty=10, testing accuracy=0.574614
iteration=4, K=2, weight=8.000000, tolerance=0.100000, penalty=20, testing accuracy=0.588336
iteration=4, K=2, weight=8.000000, tolerance=0.100000, penalty=30, testing accuracy=0.574614
iteration=4, K=2, weight=8.000000, tolerance=0.100000, penalty=40, testing accuracy=0.528302
iteration=4, K=2, weight=8.000000, tolerance=0.001000, penalty=1, testing accuracy=0.584906
iteration=4, K=2, weight=8.000000, tolerance=0.001000, penalty=10, testing accuracy=0.567753
iteration=4, K=2, weight=8.000000, tolerance=0.001000, penalty=20, testing accuracy=0.540309
iteration=4, K=2, weight=8.000000, tolerance=0.001000, penalty=30, testing accuracy=0.574614
iteration=4, K=2, weight=8.000000, tolerance=0.001000, penalty=40, testing accuracy=0.576329
iteration=4, K=2, weight=8.000000, tolerance=0.000010, penalty=1, testing accuracy=0.584906
iteration=4, K=2, weight=8.000000, tolerance=0.000010, penalty=10, testing accuracy=0.560892
iteration=4, K=2, weight=8.000000, tolerance=0.000010, penalty=20, testing accuracy=0.536878
iteration=4, K=2, weight=8.000000, tolerance=0.000010, penalty=30, testing accuracy=0.552316
iteration=4, K=2, weight=8.000000, tolerance=0.000010, penalty=40, testing accuracy=0.566038
iteration=4, K=3, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.425386
iteration=4, K=3, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.361921
iteration=4, K=3, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.459691
iteration=4, K=3, weight=0.000000, tolerance=0.100000, penalty=30, testing accuracy=0.521441
iteration=4, K=3, weight=0.000000, tolerance=0.100000, penalty=40, testing accuracy=0.377358
iteration=4, K=3, weight=0.000000, tolerance=0.001000, penalty=1, testing accuracy=0.439108
iteration=4, K=3, weight=0.000000, tolerance=0.001000, penalty=10, testing accuracy=0.385935
iteration=4, K=3, weight=0.000000, tolerance=0.001000, penalty=20, testing accuracy=0.430532
iteration=4, K=3, weight=0.000000, tolerance=0.001000, penalty=30, testing accuracy=0.519726
iteration=4, K=3, weight=0.000000, tolerance=0.001000, penalty=40, testing accuracy=0.459691
iteration=4, K=3, weight=0.000000, tolerance=0.000010, penalty=1, testing accuracy=0.427101
iteration=4, K=3, weight=0.000000, tolerance=0.000010, penalty=10, testing accuracy=0.473413
iteration=4, K=3, weight=0.000000, tolerance=0.000010, penalty=20, testing accuracy=0.548885
iteration=4, K=3, weight=0.000000, tolerance=0.000010, penalty=30, testing accuracy=0.557461
iteration=4, K=3, weight=0.000000, tolerance=0.000010, penalty=40, testing accuracy=0.373928
iteration=4, K=3, weight=2.000000, tolerance=0.100000, penalty=1, testing accuracy=0.602058
iteration=4, K=3, weight=2.000000, tolerance=0.100000, penalty=10, testing accuracy=0.571184
iteration=4, K=3, weight=2.000000, tolerance=0.100000, penalty=20, testing accuracy=0.531732
iteration=4, K=3, weight=2.000000, tolerance=0.100000, penalty=30, testing accuracy=0.576329
iteration=4, K=3, weight=2.000000, tolerance=0.100000, penalty=40, testing accuracy=0.560892
iteration=4, K=3, weight=2.000000, tolerance=0.001000, penalty=1, testing accuracy=0.591767
iteration=4, K=3, weight=2.000000, tolerance=0.001000, penalty=10, testing accuracy=0.559177
iteration=4, K=3, weight=2.000000, tolerance=0.001000, penalty=20, testing accuracy=0.540309
iteration=4, K=3, weight=2.000000, tolerance=0.001000, penalty=30, testing accuracy=0.543739
iteration=4, K=3, weight=2.000000, tolerance=0.001000, penalty=40, testing accuracy=0.514580
iteration=4, K=3, weight=2.000000, tolerance=0.000010, penalty=1, testing accuracy=0.598628
iteration=4, K=3, weight=2.000000, tolerance=0.000010, penalty=10, testing accuracy=0.571184
iteration=4, K=3, weight=2.000000, tolerance=0.000010, penalty=20, testing accuracy=0.547170
iteration=4, K=3, weight=2.000000, tolerance=0.000010, penalty=30, testing accuracy=0.542024
iteration=4, K=3, weight=2.000000, tolerance=0.000010, penalty=40, testing accuracy=0.533448
iteration=4, K=3, weight=4.000000, tolerance=0.100000, penalty=1, testing accuracy=0.590051
iteration=4, K=3, weight=4.000000, tolerance=0.100000, penalty=10, testing accuracy=0.584906
iteration=4, K=3, weight=4.000000, tolerance=0.100000, penalty=20, testing accuracy=0.567753
iteration=4, K=3, weight=4.000000, tolerance=0.100000, penalty=30, testing accuracy=0.538593
iteration=4, K=3, weight=4.000000, tolerance=0.100000, penalty=40, testing accuracy=0.552316
iteration=4, K=3, weight=4.000000, tolerance=0.001000, penalty=1, testing accuracy=0.591767
iteration=4, K=3, weight=4.000000, tolerance=0.001000, penalty=10, testing accuracy=0.600343
iteration=4, K=3, weight=4.000000, tolerance=0.001000, penalty=20, testing accuracy=0.598628
iteration=4, K=3, weight=4.000000, tolerance=0.001000, penalty=30, testing accuracy=0.559177
iteration=4, K=3, weight=4.000000, tolerance=0.001000, penalty=40, testing accuracy=0.528302
iteration=4, K=3, weight=4.000000, tolerance=0.000010, penalty=1, testing accuracy=0.591767
iteration=4, K=3, weight=4.000000, tolerance=0.000010, penalty=10, testing accuracy=0.620926
iteration=4, K=3, weight=4.000000, tolerance=0.000010, penalty=20, testing accuracy=0.615780
iteration=4, K=3, weight=4.000000, tolerance=0.000010, penalty=30, testing accuracy=0.557461
iteration=4, K=3, weight=4.000000, tolerance=0.000010, penalty=40, testing accuracy=0.500858
iteration=4, K=3, weight=6.000000, tolerance=0.100000, penalty=1, testing accuracy=0.603774
iteration=4, K=3, weight=6.000000, tolerance=0.100000, penalty=10, testing accuracy=0.595197
iteration=4, K=3, weight=6.000000, tolerance=0.100000, penalty=20, testing accuracy=0.562607
iteration=4, K=3, weight=6.000000, tolerance=0.100000, penalty=30, testing accuracy=0.552316
iteration=4, K=3, weight=6.000000, tolerance=0.100000, penalty=40, testing accuracy=0.595197
iteration=4, K=3, weight=6.000000, tolerance=0.001000, penalty=1, testing accuracy=0.598628
iteration=4, K=3, weight=6.000000, tolerance=0.001000, penalty=10, testing accuracy=0.584906
iteration=4, K=3, weight=6.000000, tolerance=0.001000, penalty=20, testing accuracy=0.590051
iteration=4, K=3, weight=6.000000, tolerance=0.001000, penalty=30, testing accuracy=0.598628
iteration=4, K=3, weight=6.000000, tolerance=0.001000, penalty=40, testing accuracy=0.559177
iteration=4, K=3, weight=6.000000, tolerance=0.000010, penalty=1, testing accuracy=0.600343
iteration=4, K=3, weight=6.000000, tolerance=0.000010, penalty=10, testing accuracy=0.569468
iteration=4, K=3, weight=6.000000, tolerance=0.000010, penalty=20, testing accuracy=0.595197
iteration=4, K=3, weight=6.000000, tolerance=0.000010, penalty=30, testing accuracy=0.586621
iteration=4, K=3, weight=6.000000, tolerance=0.000010, penalty=40, testing accuracy=0.519726
iteration=4, K=3, weight=8.000000, tolerance=0.100000, penalty=1, testing accuracy=0.596913
iteration=4, K=3, weight=8.000000, tolerance=0.100000, penalty=10, testing accuracy=0.566038
iteration=4, K=3, weight=8.000000, tolerance=0.100000, penalty=20, testing accuracy=0.548885
iteration=4, K=3, weight=8.000000, tolerance=0.100000, penalty=30, testing accuracy=0.555746
iteration=4, K=3, weight=8.000000, tolerance=0.100000, penalty=40, testing accuracy=0.497427
iteration=4, K=3, weight=8.000000, tolerance=0.001000, penalty=1, testing accuracy=0.593482
iteration=4, K=3, weight=8.000000, tolerance=0.001000, penalty=10, testing accuracy=0.572899
iteration=4, K=3, weight=8.000000, tolerance=0.001000, penalty=20, testing accuracy=0.567753
iteration=4, K=3, weight=8.000000, tolerance=0.001000, penalty=30, testing accuracy=0.481990
iteration=4, K=3, weight=8.000000, tolerance=0.001000, penalty=40, testing accuracy=0.542024
iteration=4, K=3, weight=8.000000, tolerance=0.000010, penalty=1, testing accuracy=0.593482
iteration=4, K=3, weight=8.000000, tolerance=0.000010, penalty=10, testing accuracy=0.571184
iteration=4, K=3, weight=8.000000, tolerance=0.000010, penalty=20, testing accuracy=0.572899
iteration=4, K=3, weight=8.000000, tolerance=0.000010, penalty=30, testing accuracy=0.538593
iteration=4, K=3, weight=8.000000, tolerance=0.000010, penalty=40, testing accuracy=0.569468
iteration=4, K=4, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.447684
iteration=4, K=4, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.519726
iteration=4, K=4, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.404803
iteration=4, K=4, weight=0.000000, tolerance=0.100000, penalty=30, testing accuracy=0.519726
iteration=4, K=4, weight=0.000000, tolerance=0.100000, penalty=40, testing accuracy=0.500858
iteration=4, K=4, weight=0.000000, tolerance=0.001000, penalty=1, testing accuracy=0.439108
iteration=4, K=4, weight=0.000000, tolerance=0.001000, penalty=10, testing accuracy=0.481990
iteration=4, K=4, weight=0.000000, tolerance=0.001000, penalty=20, testing accuracy=0.533448
iteration=4, K=4, weight=0.000000, tolerance=0.001000, penalty=30, testing accuracy=0.514580
iteration=4, K=4, weight=0.000000, tolerance=0.001000, penalty=40, testing accuracy=0.475129
iteration=4, K=4, weight=0.000000, tolerance=0.000010, penalty=1, testing accuracy=0.466552
iteration=4, K=4, weight=0.000000, tolerance=0.000010, penalty=10, testing accuracy=0.451115
iteration=4, K=4, weight=0.000000, tolerance=0.000010, penalty=20, testing accuracy=0.461407
iteration=4, K=4, weight=0.000000, tolerance=0.000010, penalty=30, testing accuracy=0.468268
iteration=4, K=4, weight=0.000000, tolerance=0.000010, penalty=40, testing accuracy=0.504288
iteration=4, K=4, weight=2.000000, tolerance=0.100000, penalty=1, testing accuracy=0.572899
iteration=4, K=4, weight=2.000000, tolerance=0.100000, penalty=10, testing accuracy=0.528302
iteration=4, K=4, weight=2.000000, tolerance=0.100000, penalty=20, testing accuracy=0.511149
iteration=4, K=4, weight=2.000000, tolerance=0.100000, penalty=30, testing accuracy=0.504288
iteration=4, K=4, weight=2.000000, tolerance=0.100000, penalty=40, testing accuracy=0.502573
iteration=4, K=4, weight=2.000000, tolerance=0.001000, penalty=1, testing accuracy=0.581475
iteration=4, K=4, weight=2.000000, tolerance=0.001000, penalty=10, testing accuracy=0.512864
iteration=4, K=4, weight=2.000000, tolerance=0.001000, penalty=20, testing accuracy=0.514580
iteration=4, K=4, weight=2.000000, tolerance=0.001000, penalty=30, testing accuracy=0.502573
iteration=4, K=4, weight=2.000000, tolerance=0.001000, penalty=40, testing accuracy=0.452830
iteration=4, K=4, weight=2.000000, tolerance=0.000010, penalty=1, testing accuracy=0.574614
iteration=4, K=4, weight=2.000000, tolerance=0.000010, penalty=10, testing accuracy=0.524871
iteration=4, K=4, weight=2.000000, tolerance=0.000010, penalty=20, testing accuracy=0.518010
iteration=4, K=4, weight=2.000000, tolerance=0.000010, penalty=30, testing accuracy=0.461407
iteration=4, K=4, weight=2.000000, tolerance=0.000010, penalty=40, testing accuracy=0.506003
iteration=4, K=4, weight=4.000000, tolerance=0.100000, penalty=1, testing accuracy=0.578045
iteration=4, K=4, weight=4.000000, tolerance=0.100000, penalty=10, testing accuracy=0.535163
iteration=4, K=4, weight=4.000000, tolerance=0.100000, penalty=20, testing accuracy=0.511149
iteration=4, K=4, weight=4.000000, tolerance=0.100000, penalty=30, testing accuracy=0.500858
iteration=4, K=4, weight=4.000000, tolerance=0.100000, penalty=40, testing accuracy=0.528302
iteration=4, K=4, weight=4.000000, tolerance=0.001000, penalty=1, testing accuracy=0.576329
iteration=4, K=4, weight=4.000000, tolerance=0.001000, penalty=10, testing accuracy=0.536878
iteration=4, K=4, weight=4.000000, tolerance=0.001000, penalty=20, testing accuracy=0.471698
iteration=4, K=4, weight=4.000000, tolerance=0.001000, penalty=30, testing accuracy=0.506003
iteration=4, K=4, weight=4.000000, tolerance=0.001000, penalty=40, testing accuracy=0.519726
iteration=4, K=4, weight=4.000000, tolerance=0.000010, penalty=1, testing accuracy=0.576329
iteration=4, K=4, weight=4.000000, tolerance=0.000010, penalty=10, testing accuracy=0.530017
iteration=4, K=4, weight=4.000000, tolerance=0.000010, penalty=20, testing accuracy=0.497427
iteration=4, K=4, weight=4.000000, tolerance=0.000010, penalty=30, testing accuracy=0.493997
iteration=4, K=4, weight=4.000000, tolerance=0.000010, penalty=40, testing accuracy=0.536878
iteration=4, K=4, weight=6.000000, tolerance=0.100000, penalty=1, testing accuracy=0.571184
iteration=4, K=4, weight=6.000000, tolerance=0.100000, penalty=10, testing accuracy=0.542024
iteration=4, K=4, weight=6.000000, tolerance=0.100000, penalty=20, testing accuracy=0.492281
iteration=4, K=4, weight=6.000000, tolerance=0.100000, penalty=30, testing accuracy=0.524871
iteration=4, K=4, weight=6.000000, tolerance=0.100000, penalty=40, testing accuracy=0.516295
iteration=4, K=4, weight=6.000000, tolerance=0.001000, penalty=1, testing accuracy=0.576329
iteration=4, K=4, weight=6.000000, tolerance=0.001000, penalty=10, testing accuracy=0.536878
iteration=4, K=4, weight=6.000000, tolerance=0.001000, penalty=20, testing accuracy=0.523156
iteration=4, K=4, weight=6.000000, tolerance=0.001000, penalty=30, testing accuracy=0.506003
iteration=4, K=4, weight=6.000000, tolerance=0.001000, penalty=40, testing accuracy=0.468268
iteration=4, K=4, weight=6.000000, tolerance=0.000010, penalty=1, testing accuracy=0.569468
iteration=4, K=4, weight=6.000000, tolerance=0.000010, penalty=10, testing accuracy=0.533448
iteration=4, K=4, weight=6.000000, tolerance=0.000010, penalty=20, testing accuracy=0.504288
iteration=4, K=4, weight=6.000000, tolerance=0.000010, penalty=30, testing accuracy=0.447684
iteration=4, K=4, weight=6.000000, tolerance=0.000010, penalty=40, testing accuracy=0.471698
iteration=4, K=4, weight=8.000000, tolerance=0.100000, penalty=1, testing accuracy=0.564322
iteration=4, K=4, weight=8.000000, tolerance=0.100000, penalty=10, testing accuracy=0.524871
iteration=4, K=4, weight=8.000000, tolerance=0.100000, penalty=20, testing accuracy=0.514580
iteration=4, K=4, weight=8.000000, tolerance=0.100000, penalty=30, testing accuracy=0.530017
iteration=4, K=4, weight=8.000000, tolerance=0.100000, penalty=40, testing accuracy=0.485420
iteration=4, K=4, weight=8.000000, tolerance=0.001000, penalty=1, testing accuracy=0.578045
iteration=4, K=4, weight=8.000000, tolerance=0.001000, penalty=10, testing accuracy=0.526587
iteration=4, K=4, weight=8.000000, tolerance=0.001000, penalty=20, testing accuracy=0.514580
iteration=4, K=4, weight=8.000000, tolerance=0.001000, penalty=30, testing accuracy=0.519726
iteration=4, K=4, weight=8.000000, tolerance=0.001000, penalty=40, testing accuracy=0.574614
iteration=4, K=4, weight=8.000000, tolerance=0.000010, penalty=1, testing accuracy=0.567753
iteration=4, K=4, weight=8.000000, tolerance=0.000010, penalty=10, testing accuracy=0.526587
iteration=4, K=4, weight=8.000000, tolerance=0.000010, penalty=20, testing accuracy=0.512864
iteration=4, K=4, weight=8.000000, tolerance=0.000010, penalty=30, testing accuracy=0.488851
iteration=4, K=4, weight=8.000000, tolerance=0.000010, penalty=40, testing accuracy=0.437393
iteration=4, K=5, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.638079
iteration=4, K=5, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.521441
iteration=4, K=5, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.562607
